"zone","state","sector","lga","ea","hhid","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","popdensity","ssa_aez09","afmnslp_pct","srtm_nga","twi_nga","srtm_nga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2015_tot","h2015_wetQ","h2015_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2015_eviarea","h2015_evimax","h2015_grn","h2015_sen","LAT_DD_MOD","LON_DD_MOD","distY1Y3"
6,27,1,2707,1410,270077,2.7,18,11.5,56.1,51.8,266,259,1466,295,705,0,190,9000,313,0,50,16,1,2,2,1,1,1,1,1,1353,657,12,1301,581,11,46.5,0.5411,82,331,52,0.538,83,333,6.69062278476,3.29377484926,
6,27,1,2707,0,270078,0.5,6,24.1,51.5,45.5,267,260,1374,264,642,57,30,380,313,3.49,60,12,4,2,2,1,1,1,1,1,1356,628,11,1273,543,11,46.5,0.5411,82,331,52,0.538,83,333,6.77379113524,3.21224671096,13
6,27,1,2707,1410,270079,2.7,18.1,11.4,56.1,51.9,266,259,1466,295,705,0,190,8910,313,0,50,16,1,2,2,1,1,1,1,1,1353,657,12,1302,582,11,46.5,0.5411,82,331,52,0.538,83,333,6.69062278476,3.29377484926,
6,27,1,2707,1410,270080,2.7,18.1,11.4,56.2,51.9,266,259,1466,295,705,0,190,8910,313,0,50,36,1,2,2,1,1,1,1,1,1352,657,12,1302,582,11,46.5,0.5411,82,331,52,0.538,83,333,6.69062278476,3.29377484926,
6,27,2,2719,100,270081,7.3,22.6,44.4,118.7,48.8,272,264,1438,239,635,0,40,80,313,5.24,70,12,4,1,1,1,1,1,1,1,1281,589,15,1335,606,23,46.5,0.5411,82,331,52,0.538,83,333,7.00887166636,3.80461643473,
6,27,2,2719,100,270082,7.2,22.5,44.4,118.7,48.7,272,264,1438,239,635,0,40,80,313,5.24,70,13,4,1,1,1,1,1,1,1,1281,589,15,1335,605,23,46.5,0.5411,82,331,52,0.538,83,333,7.00887166636,3.80461643473,
6,27,2,2719,100,270083,7.3,22.5,44.4,118.7,48.8,272,264,1438,239,635,0,40,80,313,5.24,70,12,4,1,1,1,1,1,1,1,1282,589,15,1335,606,23,46.5,0.5411,82,331,52,0.538,83,333,7.00887166636,3.80461643473,
6,27,2,2719,100,270084,7.3,22.5,44.4,118.7,48.8,272,264,1438,239,635,0,40,80,313,5.24,70,12,4,1,1,1,1,1,1,1,1282,589,15,1336,606,23,46.5,0.5411,82,331,52,0.538,83,333,7.00887166636,3.80461643473,
6,27,2,2719,100,270085,7.2,22.5,44.4,118.7,48.7,272,264,1438,239,635,0,40,80,313,5.24,70,13,4,1,1,1,1,1,1,1,1282,589,15,1335,605,23,46.5,0.5411,82,331,52,0.538,83,333,7.00887166636,3.80461643473,
6,27,2,2719,100,270086,7.3,22.5,44.4,118.7,48.8,272,264,1438,239,635,0,40,80,313,5.24,70,13,4,1,1,1,1,1,1,1,1282,589,15,1335,606,23,46.5,0.5411,82,331,52,0.538,83,333,7.00887166636,3.80461643473,
6,27,2,2719,100,270087,7.3,22.5,44.4,118.7,48.8,272,264,1438,239,635,0,40,80,313,5.24,70,12,4,1,1,1,1,1,1,1,1282,589,15,1336,606,23,46.5,0.5411,82,331,52,0.538,83,333,7.00887166636,3.80461643473,
6,27,2,2719,0,270088,0.2,15.5,50.9,109.2,41.6,270,263,1442,245,644,37,30,590,313,5.24,90,16,1,3,2,2,1,1,1,2,1297,601,15,1317,564,23,46.5,0.5411,82,331,52,0.538,83,333,6.99459857818,3.69508877004,10
6,27,2,2719,0,270089,6.9,22,44.8,118.1,48.4,271,264,1441,240,638,0,40,120,313,3.49,80,12,4,1,1,1,1,1,1,1,1283,590,15,1334,603,23,46.5,0.5411,82,331,52,0.538,83,333,7.00887166636,3.80461643473,
6,27,2,2719,100,270090,0.4,7.4,49.6,103.2,43.3,269,262,1482,259,674,0,170,11890,313,0,100,13,1,2,2,2,1,1,1,2,1307,609,15,1330,558,23,46.5,0.5411,82,331,52,0.538,83,333,7.00887166636,3.80461643473,
6,27,1,2703,1076,270091,2,16,13.5,54.8,50.9,265,257,1452,289,694,0,190,7390,313,0,70,17,1,2,2,1,1,1,1,1,1354,651,12,1288,571,11,46.5,0.5411,82,331,52,0.538,83,333,6.70744963598,3.28768108533,
6,27,1,2703,1076,270092,2,15.9,13.6,54.7,50.9,265,257,1452,289,694,0,190,7390,313,0,70,15,1,2,2,1,1,1,1,1,1354,650,12,1288,571,11,46.5,0.5411,82,331,52,0.538,83,333,6.70744963598,3.28768108533,
6,27,1,2703,1076,270093,2,15.9,13.5,54.7,50.9,265,257,1452,289,694,0,190,7390,313,0,70,15,1,2,2,1,1,1,1,1,1354,650,12,1288,571,11,46.5,0.5411,82,331,52,0.538,83,333,6.70744963598,3.28768108533,
6,27,1,2703,1076,270094,1.9,15.9,13.6,54.7,50.9,265,257,1452,289,694,0,190,7390,313,0,70,16,1,2,2,1,1,1,1,1,1354,650,12,1288,571,11,46.5,0.5411,82,331,52,0.538,83,333,6.70744963598,3.28768108533,
6,27,1,2703,1076,270095,2,15.8,13.6,54.7,50.9,265,257,1452,289,694,0,190,7390,313,0,70,16,1,2,2,1,1,1,1,1,1354,650,12,1287,570,11,46.5,0.5411,82,331,52,0.538,83,333,6.70744963598,3.28768108533,
6,27,1,2703,1076,270096,2,15.9,13.6,54.7,50.9,265,257,1452,289,694,0,190,7390,313,0,70,16,1,2,2,1,1,1,1,1,1354,650,12,1287,570,11,46.5,0.5411,82,331,52,0.538,83,333,6.70744963598,3.28768108533,
6,27,1,2703,1076,270097,2,15.8,13.6,54.7,50.9,265,257,1452,289,694,0,190,7390,313,0,70,16,1,2,2,1,1,1,1,1,1354,650,12,1287,570,11,46.5,0.5411,82,331,52,0.538,83,333,6.70744963598,3.28768108533,
6,27,1,2703,0,270098,2.1,15.5,13.9,54.7,50.6,264,257,1441,285,685,0,190,7390,313,1.75,70,15,1,2,2,1,1,1,1,1,1354,649,12,1285,568,11,46.5,0.5411,82,331,52,0.538,83,333,6.70744963598,3.28768108533,
5,10,1,1014,0,270099,1.2,2.7,9.3,432.1,5.2,272,257,1744,312,776,6,110,4820,313,1.75,50,14,1,1,1,1,2,1,1,1,1539,681,16,1535,566,9,40,0.4785,91,334,40,0.4722,86,331,6.21286365773,6.71083357929,384
6,27,1,2703,1076,270100,1.9,16,13.5,54.7,51,265,257,1452,289,694,0,190,7390,313,0,70,17,1,2,2,1,1,1,1,1,1354,651,12,1288,571,11,46.5,0.5411,82,331,52,0.538,83,333,6.70744963598,3.28768108533,
6,27,1,2707,2136,270101,3.8,20.9,8.9,59.2,52.9,266,259,1510,311,739,0,190,5600,313,3.49,30,16,4,2,2,1,1,1,1,1,1342,662,12,1293,582,12,46.5,0.5411,82,331,52,0.538,83,333,6.66794394016,3.32278630171,
6,27,1,2707,2136,270102,3.7,20.9,8.8,59.1,53,266,259,1510,311,739,0,190,5600,313,3.49,30,16,4,2,2,1,1,1,1,1,1342,662,12,1293,582,12,46.5,0.5411,82,331,52,0.538,83,333,6.66794394016,3.32278630171,
6,27,1,2707,0,270105,3.6,10.9,18.5,54.3,47.1,265,258,1416,275,666,8,40,7220,313,1.75,70,15,4,2,2,1,1,1,1,1,1352,637,12,1269,548,11,46.5,0.5411,82,331,52,0.538,83,333,6.7232035696,3.24954790588,11
6,27,1,2707,2136,270106,3.6,20.9,8.8,59.1,53,266,259,1510,311,739,0,190,5600,313,3.49,40,16,4,2,2,1,1,1,1,1,1342,662,12,1294,583,12,46.5,0.5411,82,331,52,0.538,83,333,6.66794394016,3.32278630171,
6,27,1,2702,0,270107,0.5,5.1,64.3,90.7,6,272,265,1217,193,514,0,130,720,313,1.75,90,13,1,2,2,1,1,1,1,2,1288,589,13,1340,583,9,46.5,0.5411,82,331,52,0.538,83,333,7.1638067429,3.291569695,56
6,27,1,2707,2136,270108,3.7,20.9,8.8,59.1,53,266,259,1510,311,739,0,190,5600,313,3.49,30,16,4,2,2,1,1,1,1,1,1342,662,12,1293,582,12,46.5,0.5411,82,331,52,0.538,83,333,6.66794394016,3.32278630171,
6,27,1,2707,0,270109,7.4,18.6,13.2,61,48.5,266,259,1482,298,715,6,110,990,313,0,60,14,1,2,2,1,1,1,1,1,1339,648,12,1256,550,11,46.5,0.5411,82,331,52,0.538,83,333,6.66794394016,3.32278630171,
6,24,1,2410,0,270110,1.3,21.4,6.9,57.3,6.9,266,259,1500,309,732,0,190,21050,313,1.75,40,12,1,2,2,1,1,1,1,1,1347,671,12,1327,608,12,45.9,0.4639,96,333,47.1,0.4356,94,333,6.66794394016,3.32278630171,
6,28,1,2806,0,280001,0.1,3.8,143.2,275.7,3.9,252,235,1450,248,601,6,130,4440,313,3.49,370,12,6,1,1,1,1,1,1,1,1288,536,15,1231,499,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.25862807651,5.20721888525,
6,28,1,2806,0,280002,0.7,2.8,143.2,275.4,3,253,235,1447,247,601,0,190,5700,313,3.49,360,14,6,1,1,1,1,1,1,1,1288,535,15,1228,497,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.25862807651,5.20721888525,
6,28,1,2806,0,280003,0.5,1,145,275.9,0.4,252,234,1461,249,607,0,190,8110,313,3.49,350,12,2,1,1,1,1,1,1,1,1286,533,14,1217,490,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.25862807651,5.20721888525,
6,28,1,2806,802,280004,0,0.5,144.3,275.5,0.5,253,235,1455,248,605,0,190,8630,313,1.75,350,13,2,1,1,1,1,1,1,1,1287,533,14,1219,492,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.25862807651,5.20721888525,
6,28,1,2806,0,280005,0,0.5,144.3,275.5,0.5,253,235,1455,248,605,0,190,8630,313,1.75,350,15,2,1,1,1,1,1,1,1,1287,533,14,1219,492,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.25862807651,5.20721888525,
6,28,1,2806,802,280006,0,0.5,144.3,275.5,0.5,253,235,1455,248,605,0,190,8630,313,1.75,350,13,2,1,1,1,1,1,1,1,1287,533,14,1219,492,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.25862807651,5.20721888525,
6,28,1,2806,0,280007,2.5,6,143.9,277.3,5.9,253,236,1435,246,595,18,130,210,313,5.24,380,12,6,1,1,1,1,1,1,1,1290,537,15,1238,500,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.2996832847,5.19266186154,6
6,28,1,2806,164,280011,1,6.1,140.6,273.8,6.4,251,234,1445,247,598,7,130,260,313,5.24,390,13,6,1,1,1,1,1,1,1,1288,537,15,1236,506,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.29990524986,5.1701071426,
6,28,1,2806,164,280012,1,6.1,140.6,273.9,6.4,251,234,1445,247,598,7,130,260,313,5.24,390,13,6,1,1,1,1,1,1,1,1288,537,15,1236,506,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.29990524986,5.1701071426,
6,28,1,2806,164,280013,1,6.2,140.5,273.8,6.5,252,234,1443,246,597,7,130,260,313,3.49,390,13,6,1,1,1,1,1,1,1,1288,537,15,1237,507,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.29990524986,5.1701071426,
6,28,1,2806,0,280014,1.2,6.1,140.8,274.1,6.5,251,234,1445,247,598,4,130,260,313,5.24,380,14,6,1,1,1,1,1,1,1,1288,537,15,1237,506,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.29990524986,5.1701071426,
6,28,1,2806,164,280015,1,6.1,140.6,273.8,6.4,252,234,1443,246,597,7,130,260,313,3.49,390,13,6,1,1,1,1,1,1,1,1288,537,15,1236,506,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.29990524986,5.1701071426,
6,28,1,2806,164,280016,1,6.1,140.6,273.8,6.5,252,234,1443,246,597,7,130,260,313,3.49,390,13,6,1,1,1,1,1,1,1,1288,537,15,1236,506,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.29990524986,5.1701071426,
6,28,1,2806,164,280017,1.1,6.2,140.6,273.9,6.5,251,234,1445,247,598,7,130,260,313,5.24,390,13,6,1,1,1,1,1,1,1,1288,537,15,1237,506,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.29990524986,5.1701071426,
6,28,1,2806,164,280018,0.9,6.1,140.6,273.8,6.4,251,234,1445,247,598,7,130,260,313,5.24,390,13,6,1,1,1,1,1,1,1,1288,537,15,1236,506,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.29990524986,5.1701071426,
6,28,1,2806,0,280019,1.6,7.1,140.4,274.1,7.4,252,235,1441,246,595,18,130,260,313,1.75,370,14,6,1,1,1,1,1,1,1,1288,537,15,1240,508,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.29990524986,5.1701071426,
6,28,1,2806,164,280020,1,6.1,140.6,273.8,6.5,252,234,1443,246,597,7,130,260,313,5.24,390,13,6,1,1,1,1,1,1,1,1288,537,15,1236,506,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.29990524986,5.1701071426,
6,28,1,2816,2302,280021,6.5,18.6,111.6,223.4,57.3,262,244,1637,255,665,10,40,50,313,12.28,170,13,4,1,1,1,1,1,1,2,1299,545,13,1224,500,23,50.7,0.546,91,331,55.7,0.5527,93,335,6.92855674353,4.79402894454,
6,28,1,2816,2302,280022,6.6,18.6,111.5,223.3,57.4,262,244,1637,255,665,10,40,50,313,12.28,170,14,4,1,1,1,1,1,1,2,1299,545,13,1224,500,23,50.7,0.546,91,331,55.7,0.5527,93,335,6.92855674353,4.79402894454,
6,28,1,2816,2302,280023,6.6,18.6,111.5,223.3,57.3,262,244,1637,255,665,10,40,50,313,12.28,170,14,4,1,1,1,1,1,1,2,1299,545,13,1224,500,23,50.7,0.546,91,331,55.7,0.5527,93,335,6.92855674353,4.79402894454,
6,28,1,2816,2302,280024,6.6,18.6,111.5,223.3,57.4,262,244,1637,255,665,10,40,50,313,12.28,170,14,4,1,1,1,1,1,1,2,1299,545,13,1224,500,23,50.7,0.546,91,331,55.7,0.5527,93,335,6.92855674353,4.79402894454,
6,28,1,2816,2302,280025,6.6,18.7,111.5,223.3,57.4,262,244,1637,255,665,10,40,50,313,12.28,160,14,4,1,1,1,1,1,1,2,1299,545,13,1224,500,23,50.7,0.546,91,331,55.7,0.5527,93,335,6.92855674353,4.79402894454,
6,28,1,2816,2302,280026,6.6,18.6,111.5,223.3,57.3,262,244,1637,255,665,10,40,50,313,12.28,170,14,4,1,1,1,1,1,1,2,1299,545,13,1225,500,23,50.7,0.546,91,331,55.7,0.5527,93,335,6.92855674353,4.79402894454,
6,28,1,2816,2302,280027,6.5,18.6,111.6,223.4,57.3,262,244,1637,255,665,10,40,50,313,12.28,170,13,4,1,1,1,1,1,1,2,1299,545,13,1224,500,23,50.7,0.546,91,331,55.7,0.5527,93,335,6.92855674353,4.79402894454,
6,28,1,2816,2302,280028,6.5,18.6,111.5,223.3,57.3,262,244,1637,255,665,10,40,50,313,12.28,170,13,4,1,1,1,1,1,1,2,1299,545,13,1224,500,23,50.7,0.546,91,331,55.7,0.5527,93,335,6.92855674353,4.79402894454,
6,28,1,2816,2302,280029,6.6,18.6,111.5,223.3,57.3,262,244,1637,255,665,10,40,50,313,12.28,170,14,4,1,1,1,1,1,1,2,1299,545,13,1225,500,23,50.7,0.546,91,331,55.7,0.5527,93,335,6.92855674353,4.79402894454,
1,23,1,2309,0,280030,0.4,24.9,127.8,309.6,72.8,249,235,1274,235,538,0,130,5780,313,3.49,550,13,3,1,1,1,1,1,1,1,1398,625,17,1246,516,9,61.7,0.4561,100,298,67.3,0.4212,79,308,8.13943598222,5.09664678897,138
6,27,1,2703,0,280031,1.8,18.1,22.8,40.3,58.3,267,260,1399,280,667,60,30,220,313,3.49,50,13,1,2,2,1,1,1,1,1,1341,640,12,1270,563,11,46.5,0.5411,82,331,52,0.538,83,333,6.66481207453,3.14934944235,299
6,24,1,2420,0,280033,0.7,9.1,9.7,57.5,9.7,270,264,1639,364,847,0,190,47480,313,0,10,15,1,3,3,1,1,1,1,1,1260,668,12,1213,605,12,45.9,0.4639,96,333,47.1,0.4356,94,333,6.51546744123,3.33299537698,286
1,26,1,2606,0,280035,1.4,2.8,2.5,396.2,2.5,275,255,1227,259,728,18,20,5410,313,1.75,230,17,2,1,1,1,2,1,1,1,1149,677,19,920,547,21,72.1,0.4515,105,290,63.7,0.4455,115,293,9.59716330811,6.55012020232,253
6,28,1,2804,340,280036,0.1,30.8,185.3,339.5,64,253,236,1307,238,556,9,130,8960,313,1.75,320,21,2,2,2,2,1,1,1,2,1277,552,18,1127,455,23,50.7,0.546,91,331,55.7,0.5527,93,335,7.4784735717,5.7386355919,
6,28,1,2804,340,280037,0.1,30.8,185.3,339.5,64,253,236,1307,238,556,9,130,8960,313,1.75,320,21,2,2,2,2,1,1,1,2,1277,552,18,1127,455,23,50.7,0.546,91,331,55.7,0.5527,93,335,7.4784735717,5.7386355919,
6,28,1,2804,340,280038,0.2,30.9,185.2,339.6,64.1,253,236,1307,238,556,11,130,8960,313,1.75,330,14,2,2,2,2,1,1,1,2,1277,552,18,1127,455,23,50.7,0.546,91,331,55.7,0.5527,93,335,7.4784735717,5.7386355919,
6,28,1,2804,340,280039,0.1,30.9,185.3,339.6,64,253,236,1307,238,556,9,130,8960,313,1.75,320,21,2,2,2,2,1,1,1,2,1277,552,18,1127,455,23,50.7,0.546,91,331,55.7,0.5527,93,335,7.4784735717,5.7386355919,
6,28,2,2802,566,280042,0,14,195.3,349.2,77.3,246,229,1294,238,552,16,130,1340,313,17.63,490,12,6,1,1,2,1,1,1,2,1314,561,19,1147,450,19,50.7,0.546,91,331,55.7,0.5527,93,335,7.62842757176,5.73993434174,
6,28,2,2802,566,280043,0.1,14,195.3,349.2,77.3,246,229,1294,238,552,16,130,1340,313,17.63,490,13,6,1,1,2,1,1,1,2,1314,561,19,1147,450,19,50.7,0.546,91,331,55.7,0.5527,93,335,7.62842757176,5.73993434174,
6,28,2,2802,566,280044,0,14,195.3,349.3,77.4,246,229,1294,238,552,16,130,1340,313,17.63,490,12,6,1,1,2,1,1,1,2,1314,561,19,1146,450,19,50.7,0.546,91,331,55.7,0.5527,93,335,7.62842757176,5.73993434174,
6,28,2,2802,566,280045,0.1,13.6,195,349.1,77.3,246,229,1292,238,551,14,130,1340,313,8.75,500,14,12,1,1,2,1,1,1,2,1315,561,19,1150,451,19,50.7,0.546,91,331,55.7,0.5527,93,335,7.62842757176,5.73993434174,
6,28,2,2802,566,280046,2.3,5.5,139,271.2,6.1,254,236,1451,246,601,10,130,2780,313,3.49,350,15,6,1,1,1,1,1,1,1,1287,536,14,1227,505,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.62842757176,5.73993434174,
6,28,2,2802,566,280047,0.1,13.9,195.3,349.3,77.4,246,229,1294,238,552,8,130,100,313,17.63,480,13,6,1,1,2,1,1,1,2,1314,561,19,1146,450,19,50.7,0.546,91,331,55.7,0.5527,93,335,7.62842757176,5.73993434174,
6,28,2,2802,566,280048,0,13.8,195.1,349.3,77.4,246,229,1294,238,552,8,130,1340,313,17.63,490,12,6,1,1,2,1,1,1,2,1314,561,19,1148,450,19,50.7,0.546,91,331,55.7,0.5527,93,335,7.62842757176,5.73993434174,
6,28,2,2802,566,280049,0.4,14,195.4,349.7,77.8,245,228,1295,239,553,12,130,100,313,5.24,480,13,6,1,1,2,1,1,1,2,1313,561,19,1143,448,19,50.7,0.546,91,331,55.7,0.5527,93,335,7.62842757176,5.73993434174,
6,28,2,2802,566,280050,0,14,195.3,349.3,77.4,246,229,1294,238,552,16,130,100,313,17.63,490,13,6,1,1,2,1,1,1,2,1314,561,19,1146,450,19,50.7,0.546,91,331,55.7,0.5527,93,335,7.62842757176,5.73993434174,
6,28,2,2811,0,280051,0.1,14.4,108.2,239.1,37.6,261,243,1475,238,599,35,30,1670,313,1.75,240,23,2,1,1,1,1,1,1,1,1304,556,15,1289,586,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.24489609069,4.83166821641,
6,28,1,2811,0,280052,0.6,14.7,109,239.9,36.8,261,242,1477,239,600,35,30,5340,313,3.49,250,12,6,1,1,1,1,1,1,1,1303,555,15,1285,582,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.24489609069,4.83166821641,
6,28,2,2811,588,280053,0.4,19.8,108,241.4,36.8,262,244,1454,236,589,26,40,110,313,5.24,230,17,2,1,1,1,1,1,1,1,1304,558,15,1301,616,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.24489609069,4.83166821641,
6,28,2,2811,588,280054,0.4,19.8,108,241.4,36.8,262,244,1454,236,589,26,40,110,313,5.24,230,17,2,1,1,1,1,1,1,1,1304,558,15,1301,616,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.24489609069,4.83166821641,
6,28,2,2811,588,280055,0.4,19.8,108,241.4,36.8,262,244,1454,236,589,26,40,110,313,5.24,230,17,2,1,1,1,1,1,1,1,1304,558,15,1301,616,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.24489609069,4.83166821641,
6,28,2,2811,0,280056,0.9,13.7,108.9,239.4,37,260,243,1483,240,603,16,140,7230,313,3.49,250,14,6,1,1,1,1,1,1,1,1303,555,15,1283,577,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.24348892357,4.88333742804,6
6,28,2,2811,588,280057,0.4,19.8,108,241.4,36.8,262,244,1454,236,589,26,40,110,313,5.24,230,17,2,1,1,1,1,1,1,1,1304,558,15,1301,616,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.24489609069,4.83166821641,
6,28,2,2811,588,280058,0.4,19.8,108,241.4,36.8,262,244,1454,236,589,26,40,110,313,5.24,230,17,2,1,1,1,1,1,1,1,1304,558,15,1301,616,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.24489609069,4.83166821641,
6,28,2,2811,588,280059,0.4,19.8,108,241.4,36.8,262,244,1454,236,589,26,40,110,313,5.24,230,17,2,1,1,1,1,1,1,1,1304,559,15,1301,616,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.24489609069,4.83166821641,
6,28,2,2811,588,280060,0.4,19.8,108,241.4,36.8,262,244,1454,236,589,26,40,110,313,5.24,230,17,2,1,1,1,1,1,1,1,1304,558,15,1301,616,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.24489609069,4.83166821641,
6,28,2,2815,1164,280061,4.3,19.9,121.3,251.7,24.3,258,240,1480,244,607,51,30,180,313,3.49,270,20,6,1,1,1,1,1,1,1,1292,544,15,1241,541,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.21541359549,4.9475451581,
4,14,2,1413,0,280062,1,13,55.6,496.4,55.6,259,243,1511,287,684,0,60,1430,313,3.49,260,20,2,2,2,3,1,1,1,3,1337,627,18,1178,499,11,48.2,0.4988,116,320,59.4,0.4684,84,322,6.92685920055,7.31463746088,258
6,28,2,2815,0,280064,4.1,19.8,120.2,250.1,25.8,258,241,1489,244,610,60,30,210,313,3.49,280,12,2,1,1,1,1,1,1,1,1293,545,15,1242,541,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.21541359549,4.9475451581,
6,28,2,2815,1164,280065,4.3,20,121.3,251.7,24.3,258,240,1480,244,607,53,30,180,313,3.49,270,20,6,1,1,1,1,1,1,1,1292,544,15,1241,541,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.21541359549,4.9475451581,
6,28,2,2815,1164,280066,4.3,19.9,121.4,251.7,24.3,258,240,1480,244,607,51,30,180,313,3.49,270,20,6,1,1,1,1,1,1,1,1292,544,15,1241,541,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.21541359549,4.9475451581,
6,28,2,2815,0,280067,8.5,21,120.8,256.5,24.8,256,239,1431,238,582,37,30,150,313,3.49,320,13,2,1,1,1,1,1,1,1,1295,549,15,1262,572,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.31908717934,4.98419867741,12
6,28,2,2815,1164,280068,4.3,19.9,121.3,251.7,24.3,258,240,1480,244,607,51,30,180,313,3.49,270,20,6,1,1,1,1,1,1,1,1292,544,15,1241,541,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.21541359549,4.9475451581,
6,13,2,1308,0,280070,4.6,12.1,148.5,297.3,18,244,230,1326,237,547,41,30,200,313,1.75,580,13,7,1,1,1,1,1,1,2,1411,616,17,1349,526,8,68.4,0.5903,90,315,79.2,0.5743,68,321,7.8000121507,5.1790659953,69
6,28,2,2816,3944,280071,5.3,23.9,90.8,208.2,67.8,264,257,1571,239,636,22,40,100,313,6.99,180,13,4,1,1,2,1,1,1,2,1325,569,15,1387,618,9,50.7,0.546,91,331,55.7,0.5527,93,335,7.02536234292,4.65917597699,
6,28,2,2816,0,280072,5.3,23.8,90.8,208.3,67.8,264,257,1571,239,636,22,40,100,313,6.99,180,13,4,1,1,2,1,1,1,2,1325,569,15,1387,618,9,50.7,0.546,91,331,55.7,0.5527,93,335,7.02536234292,4.65917597699,
6,28,1,2816,0,280073,1,0.6,108.2,231.4,44.6,260,242,1557,248,635,18,170,13450,313,3.49,240,14,6,2,1,2,1,1,1,2,1290,558,14,1268,545,8,50.7,0.546,91,331,55.7,0.5527,93,335,7.09383274893,4.82342356922,24
6,28,2,2816,3944,280074,5.4,23.8,90.9,208.3,67.8,264,257,1571,239,636,22,40,10,313,6.99,180,12,4,1,1,2,1,1,1,2,1325,569,15,1386,617,9,50.7,0.546,91,331,55.7,0.5527,93,335,7.02536234292,4.65917597699,
6,28,2,2816,3944,280075,5.4,23.8,90.9,208.3,67.8,264,257,1571,239,636,22,40,10,313,6.99,180,13,4,1,1,2,1,1,1,2,1325,569,15,1386,618,9,50.7,0.546,91,331,55.7,0.5527,93,335,7.02536234292,4.65917597699,
6,28,2,2816,0,280076,5.3,23.8,90.9,208.3,67.7,264,257,1571,239,636,22,40,10,313,6.99,190,13,4,1,1,2,1,1,1,2,1325,569,15,1386,618,9,50.7,0.546,91,331,55.7,0.5527,93,335,7.02536234292,4.65917597699,
1,23,1,2313,0,280077,0.1,0.1,124.3,278,45.7,257,243,1252,223,523,2,110,7870,313,1.75,420,13,2,1,1,2,2,1,1,2,1333,611,19,1270,515,23,61.7,0.4561,100,298,67.3,0.4212,79,308,8.14985330927,4.71782168026,126
6,28,2,2816,3944,280078,5.4,23.8,90.9,208.3,67.8,264,257,1571,239,636,22,40,10,313,6.99,180,13,4,1,1,2,1,1,1,2,1325,569,15,1386,618,9,50.7,0.546,91,331,55.7,0.5527,93,335,7.02536234292,4.65917597699,
6,28,2,2816,3944,280080,5.6,23.9,91,208.2,67.9,264,257,1571,239,636,24,40,10,313,6.99,180,12,4,1,1,2,1,1,1,2,1325,569,15,1385,616,9,50.7,0.546,91,331,55.7,0.5527,93,335,7.02536234292,4.65917597699,
6,28,1,2814,1876,280081,0.1,65,135.5,213.6,96,269,263,1894,314,820,43,30,70,313,1.75,40,18,1,2,2,1,1,1,1,1,1202,554,14,974,424,11,50.7,0.546,91,331,55.7,0.5527,93,335,6.49405351597,4.74113115164,
6,28,1,2814,0,280082,0.2,65.4,137.9,216.4,95.2,269,263,1900,315,821,8,110,7860,313,3.49,40,13,4,2,2,1,1,1,1,1,1205,556,13,983,426,11,50.7,0.546,91,331,55.7,0.5527,93,335,6.49405351597,4.74113115164,
6,28,1,2814,1876,280083,0.3,65,135.3,213.4,96.1,269,263,1894,314,820,45,30,110,313,1.75,50,15,1,2,2,1,1,1,1,1,1202,554,14,974,423,11,50.7,0.546,91,331,55.7,0.5527,93,335,6.49405351597,4.74113115164,
